userId,movieId,rating,predicted,rating_binary_k_1,rating_q_k_1,rating_binary_k_2,rating_q_k_2,rating_binary_k_3,rating_q_k_3,rating_binary_k_4,rating_q_k_4,rating_binary_k_5,rating_q_k_5,rating_binary_k_6,rating_q_k_6,rating_binary_k_7,rating_q_k_7,rating_binary_k_8,rating_q_k_8,rating_binary_k_9,rating_q_k_9,rating_binary_k_10,rating_q_k_10
197,541,5.0,2.2515912748560725,3.0,3.0,5.0,2.0,3.0,,2.0,,3.0,,5.0,,5.0,,4.0,,,,,
247,356,5.0,3.2175504502967787,5.0,5.0,4.0,4.0,4.0,3.0,3.0,5.0,5.0,4.0,4.0,,4.5,,3.0,,4.0,,4.0,
252,364,5.0,3.5761436714833565,4.5,4.5,4.5,,,,,,,,,,,,,,,,,
270,62,5.0,3.7671815174062777,2.0,1.0,5.0,5.0,3.0,5.0,4.0,3.0,3.0,2.0,5.0,4.0,2.0,3.0,5.0,2.0,2.0,5.0,4.0,
290,260,5.0,2.84680465699811,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,,4.0,,5.0,
295,70,5.0,5.319381396316379,5.0,3.5,5.0,5.0,3.5,,5.0,,5.0,,,,,,,,,,,
373,296,5.0,2.818631288739523,4.0,1.0,3.0,1.0,5.0,3.0,3.0,3.0,5.0,1.0,3.0,4.0,1.0,5.0,1.0,5.0,3.0,1.0,4.0,2.0
373,594,5.0,2.750091269758225,4.0,5.0,2.0,4.0,5.0,3.0,3.0,4.0,3.0,1.0,2.0,5.0,3.0,2.0,1.0,2.0,3.0,5.0,4.0,1.0
374,380,5.0,2.083587100260541,5.0,4.0,3.0,4.0,3.0,3.0,4.0,5.0,3.0,,3.0,,3.0,,4.0,,3.0,,4.0,
385,337,5.0,1.748082406347654,3.0,3.0,4.0,3.0,2.0,3.0,3.0,5.0,4.0,3.0,3.0,5.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0
395,208,5.0,2.582223088625192,3.0,3.0,2.0,4.0,3.0,2.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,2.0,,3.0,,3.0,
400,260,5.0,2.8806813334864314,5.0,5.0,5.0,5.0,5.0,,5.0,,5.0,,4.5,,,,,,,,,
413,457,5.0,2.8173473822165,5.0,,5.0,,5.0,,5.0,,,,,,,,,,,,,
415,356,5.0,3.803067194070153,5.0,4.0,4.0,4.0,4.0,4.5,4.0,4.5,5.0,,5.0,,4.0,,4.5,,4.0,,4.0,
470,380,5.0,1.9365144716032567,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0
486,589,5.0,3.313930338246558,3.0,5.0,2.0,5.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,5.0,5.0,5.0,4.0,3.0,3.0,4.0
522,260,5.0,2.4425363469031978,3.0,3.0,4.5,4.5,4.0,4.0,3.0,4.5,2.5,3.0,1.0,,4.0,,5.0,,5.0,,4.5,
536,150,5.0,3.185290912060227,5.0,5.0,3.0,5.0,4.0,,2.0,,3.0,,2.0,,3.0,,5.0,,3.0,,3.0,
546,589,5.0,3.148543956125452,2.0,5.0,5.0,4.0,4.0,2.0,4.0,,4.0,,3.0,,,,,,,,,
555,589,5.0,3.264446238213088,3.0,4.0,2.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0,3.0,5.0,3.0,3.0,2.0,5.0,4.0,4.0
14,19,1.0,2.776735179551649,4.0,4.0,4.0,5.0,3.0,3.0,5.0,5.0,5.0,4.0,4.0,2.0,3.0,,2.0,,5.0,,3.0,
58,19,1.0,3.559456864271815,4.0,4.0,5.0,2.0,5.0,3.0,4.0,4.0,4.0,3.0,5.0,3.0,3.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0
58,344,1.0,2.9088024134270043,4.0,3.0,5.0,5.0,4.0,4.0,3.0,2.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,3.0,5.0,3.0
68,357,1.0,3.1927676404322685,1.0,1.5,3.5,3.0,3.0,3.5,5.0,4.0,2.5,3.5,3.0,2.0,4.5,3.0,4.0,3.5,4.0,3.0,3.5,1.0
68,420,1.0,3.2017481683563336,3.5,4.5,3.5,1.0,4.5,4.0,3.0,3.0,1.0,1.5,3.0,4.0,2.0,4.0,2.5,3.5,2.5,3.0,3.0,4.0
71,17,1.0,2.2653181369659467,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,,2.0,,4.0,,4.0,,3.0,,,
81,367,1.0,3.442621947061502,3.0,3.0,4.0,3.0,1.0,3.0,5.0,1.0,3.0,3.0,2.0,3.0,3.0,,3.0,,4.0,,2.0,
91,374,1.0,3.9344034243920176,3.0,4.0,4.5,2.0,4.5,4.0,3.0,4.0,4.5,4.0,1.5,3.5,2.5,4.5,4.5,4.5,2.0,3.0,4.0,1.5
100,235,1.0,4.003491022775941,4.5,4.5,4.0,4.0,4.5,1.0,4.5,3.5,4.0,4.5,4.5,4.5,4.5,,4.0,,4.0,,3.5,
110,374,1.0,3.8063960873092335,4.5,4.5,4.5,3.5,3.5,4.0,4.0,,4.0,,4.0,,,,,,,,,
181,191,1.0,3.519124489120353,1.0,3.0,5.0,3.0,3.0,4.0,2.0,5.0,2.0,4.0,3.0,3.0,5.0,4.0,5.0,4.0,4.0,2.0,3.0,3.0
191,39,1.0,3.867352023752405,4.0,5.0,4.0,5.0,3.0,4.0,4.0,5.0,5.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,2.0
262,48,1.0,2.9979836965450315,5.0,5.0,2.0,2.0,2.0,3.0,5.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,
294,255,1.0,2.265806509193549,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,2.0
297,170,1.0,3.5000429593525464,1.0,5.0,2.0,2.0,4.0,1.0,5.0,2.0,4.0,2.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,4.0,
307,434,1.0,1.5877523247292775,4.5,1.5,3.5,3.0,3.5,2.0,4.5,3.5,4.0,4.5,4.5,3.0,2.5,2.0,2.0,3.0,4.5,2.0,2.5,3.0
308,223,1.0,2.169617792680865,3.0,4.0,1.0,2.5,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,
314,327,1.0,2.839750844746924,2.0,4.0,5.0,4.0,3.0,5.0,5.0,2.0,4.0,2.0,3.0,1.0,4.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0
381,586,1.0,3.1665358848206924,3.5,4.5,4.0,2.5,3.5,4.5,3.5,3.0,3.0,3.5,3.5,3.5,3.0,2.0,4.0,3.5,4.0,3.5,3.5,
431,158,1.0,4.003648391266734,5.0,3.0,2.5,,3.0,,,,,,,,,,,,,,,
446,168,1.0,3.0433566601230795,5.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,3.0,3.0,4.0
485,231,1.0,3.672982183966429,5.0,5.0,4.0,4.0,5.0,3.0,3.0,,5.0,,4.0,,4.0,,4.0,,5.0,,4.0,
489,160,1.0,2.6467914864413618,1.5,4.5,4.5,2.0,3.0,3.5,3.0,2.0,4.0,3.0,4.0,2.5,3.5,3.0,0.5,2.5,4.5,2.0,4.0,3.5
494,344,1.0,2.3333420422308406,5.0,5.0,5.0,,5.0,,3.0,,2.0,,,,,,,,,,,
500,471,1.0,3.582667764273744,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,,4.0,,1.0,,4.0,,3.0,
536,357,1.0,3.318538054196873,1.0,5.0,3.0,5.0,2.0,,1.0,,3.0,,3.0,,5.0,,3.0,,5.0,,5.0,
559,374,1.0,4.283439326731158,3.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,2.0,4.0,5.0,3.0,3.0,4.0,3.0,5.0,3.0,3.0
584,193,1.0,3.473003968149347,4.0,5.0,5.0,3.0,5.0,3.0,5.0,4.0,4.0,1.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0
584,344,1.0,3.872642024687607,5.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,4.0,1.0,3.0,3.0
597,485,1.0,3.779384317600665,5.0,4.0,5.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,4.0,3.0,5.0,4.0,5.0,4.0,3.0,3.0,3.0,5.0
602,586,1.0,4.16419591016181,3.0,4.0,4.0,3.0,5.0,2.0,3.0,3.0,3.0,3.0,5.0,1.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,4.0
603,110,1.0,3.8298711363287534,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0
604,19,1.0,2.909599037911491,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0
608,519,1.0,2.543385322705601,0.5,0.5,2.0,2.0,3.0,3.5,5.0,2.0,3.0,0.5,2.5,4.0,1.0,3.0,2.5,4.5,2.5,0.5,2.0,3.5
19,92,2.0,3.368740372470888,4.0,3.0,2.0,4.0,2.0,4.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0
19,344,2.0,2.1081977430755408,4.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,3.0,2.0,1.0,4.0,2.0,3.0,2.0,2.0,3.0,2.0,4.0,3.0
27,158,2.0,4.191923363436255,3.0,5.0,4.0,5.0,5.0,4.0,4.0,3.0,5.0,3.0,4.0,,4.0,,4.0,,5.0,,3.0,
41,111,2.0,3.3435938107722434,4.0,3.0,3.5,3.5,2.0,,3.0,,4.0,,5.0,,3.0,,0.5,,2.0,,2.0,
81,364,2.0,3.0121861105163097,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,,1.0,,3.0,,2.0,
99,196,2.0,3.3962474260290465,5.0,3.0,5.0,2.0,2.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0
174,196,2.0,2.8786209302318406,2.0,5.0,5.0,4.0,5.0,1.0,5.0,3.0,5.0,4.0,3.0,3.0,3.0,3.0,4.0,5.0,3.0,3.0,4.0,3.0
288,158,2.0,3.254220515280009,2.0,5.0,3.0,3.0,4.5,4.0,3.0,3.0,3.0,1.0,5.0,3.5,5.0,3.0,4.0,3.5,3.0,4.0,2.0,2.0
294,532,2.0,2.7070489057142044,3.0,2.0,5.0,4.0,4.0,3.0,3.0,3.0,1.0,2.0,3.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0
297,338,2.0,3.156887197942842,1.0,1.0,5.0,5.0,2.0,2.0,4.0,2.0,3.0,3.0,1.0,2.0,2.0,1.0,3.0,3.0,4.0,1.0,3.0,
328,39,2.0,2.721497824251357,5.0,1.0,5.0,5.0,2.5,4.0,5.0,4.5,1.0,3.0,1.5,5.0,3.0,,4.0,,2.0,,5.0,
331,34,2.0,4.2029980969837135,5.0,5.0,5.0,3.0,5.0,,5.0,,3.0,,,,,,,,,,,
353,160,2.0,2.937939952145393,5.0,5.0,3.0,5.0,5.0,3.0,5.0,4.0,4.0,5.0,2.0,3.0,3.0,1.0,4.0,5.0,3.0,3.0,3.0,4.0
372,337,2.0,2.2683577475761574,4.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,5.0,3.0,3.0,3.0
376,19,2.0,3.059607124953898,3.5,5.0,4.5,3.5,4.0,5.0,4.0,4.5,4.0,3.5,3.5,,4.0,,4.0,,5.0,,5.0,
377,19,2.0,3.5630201445872816,4.0,5.0,3.0,4.0,5.0,,,,,,,,,,,,,,,
387,104,2.0,2.5968536490945686,4.0,3.5,2.0,1.0,3.5,4.5,2.5,4.5,2.5,4.5,4.0,2.5,4.5,2.5,4.5,3.5,3.5,3.5,3.0,2.5
387,193,2.0,2.381446577630073,3.5,3.5,2.0,1.0,4.5,2.5,4.5,2.5,3.5,4.5,3.5,3.5,4.0,4.5,3.0,2.5,4.0,4.5,2.5,2.5
414,168,2.0,2.8895990224572703,5.0,3.0,4.0,5.0,5.0,4.0,4.0,3.0,2.0,4.0,3.5,2.0,3.0,2.0,4.0,4.0,4.0,2.0,5.0,4.0
414,519,2.0,3.892755930437313,4.0,2.0,2.0,5.0,2.0,1.0,5.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,2.0,4.0,5.0,3.0,5.0
428,380,2.0,1.1633025127597598,2.0,2.0,3.5,3.0,2.0,3.5,3.5,2.0,2.5,2.5,2.5,2.0,3.0,1.0,1.5,3.0,1.0,2.5,2.5,2.5
428,494,2.0,1.8020097568212523,2.5,2.0,2.5,3.0,4.0,3.5,3.0,1.0,1.5,2.0,2.0,3.0,2.0,3.0,3.5,2.5,3.0,2.0,4.0,2.5
434,95,2.0,3.497850121324636,4.0,5.0,2.5,4.0,3.0,5.0,5.0,2.5,2.5,3.0,4.5,4.5,3.0,3.0,3.5,4.0,4.0,,4.0,
448,519,2.0,3.745370389241205,3.5,3.0,2.0,2.0,3.0,5.0,5.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.5,2.0,3.0,3.5,2.5,3.0
456,79,2.0,4.4652957699635,5.0,5.0,5.0,3.0,4.0,4.0,3.0,,,,,,,,,,,,,
457,34,2.0,3.829557479803863,5.0,5.0,5.0,,5.0,,4.0,,,,,,,,,,,,,
457,480,2.0,4.415897691241802,5.0,5.0,5.0,,5.0,,4.0,,,,,,,,,,,,,
469,588,2.0,3.152028263218432,4.0,3.0,4.0,1.0,2.0,4.0,4.0,3.0,2.0,5.0,5.0,4.0,3.0,2.0,3.0,2.0,5.0,2.0,3.0,4.0
482,16,2.0,4.137457939908221,4.0,4.0,1.0,1.0,4.0,,3.0,,4.0,,4.0,,,,,,,,,
489,70,2.0,4.216955022196911,4.0,3.0,2.5,1.5,0.5,2.5,4.0,2.5,4.0,3.5,1.5,1.5,3.5,3.0,3.5,3.5,2.0,4.5,4.0,2.0
520,327,2.0,3.1873606500414016,4.5,1.0,1.0,,5.0,,3.5,,4.0,,5.0,,3.5,,4.0,,5.0,,4.0,
559,255,2.0,2.6742534598347167,2.0,3.0,4.0,3.0,4.0,5.0,5.0,5.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0
580,327,2.0,3.452533836103696,4.5,3.5,3.0,4.0,4.5,2.0,4.0,5.0,1.5,4.5,4.0,5.0,5.0,5.0,3.0,2.5,5.0,4.0,4.0,4.0
602,597,2.0,2.0571348727268823,3.0,2.0,3.0,1.0,3.0,4.0,3.0,4.0,5.0,3.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,5.0,3.0
18,374,2.5,4.024317557409844,4.5,4.0,4.5,4.5,2.5,4.5,4.0,3.5,4.0,5.0,4.5,4.5,4.5,2.5,4.0,4.0,5.0,2.5,3.5,4.0
21,586,2.5,3.974166631346687,3.5,2.5,4.5,3.5,5.0,1.0,3.0,5.0,2.5,3.0,3.5,3.0,4.0,,2.5,,3.0,,2.0,
63,480,2.5,3.2320151487049733,3.0,2.5,5.0,5.0,3.0,5.0,3.0,4.0,4.0,1.0,4.0,3.0,5.0,3.0,5.0,,5.0,,2.5,
64,160,2.5,3.307020808831364,5.0,3.0,4.5,4.0,4.5,3.5,5.0,3.5,4.0,3.0,4.0,4.0,2.5,4.5,2.0,4.0,4.0,5.0,4.0,3.5
68,1,2.5,3.7502052416595353,2.0,1.5,5.0,3.5,3.0,4.5,4.5,4.0,3.0,4.0,3.5,1.0,3.0,3.0,4.0,2.0,3.5,3.0,2.0,4.5
68,160,2.5,3.2891653586007297,3.5,3.5,3.0,1.5,3.0,2.0,4.0,4.5,4.5,3.5,3.5,3.5,3.0,4.0,3.5,3.0,2.0,3.5,3.0,4.0
68,317,2.5,2.662217482790424,3.0,3.5,2.0,3.5,3.5,4.5,5.0,3.5,2.5,3.0,3.0,3.0,4.5,4.0,4.0,3.5,3.5,2.0,4.0,1.5
111,34,2.5,3.644583280491805,4.5,4.0,3.5,3.5,4.5,4.5,3.5,3.5,3.0,4.0,4.0,,3.5,,4.0,,2.5,,0.5,
111,480,2.5,4.040918862927937,4.5,4.5,0.5,3.5,3.0,4.0,3.5,4.0,2.5,3.5,2.5,,4.0,,4.0,,4.0,,4.5,
112,329,2.5,2.109257506402611,1.5,5.0,0.5,4.0,3.5,2.5,0.5,5.0,0.5,3.5,1.5,0.5,4.0,2.0,1.5,0.5,0.5,0.5,2.0,4.0
182,377,2.5,2.4047604912189544,5.0,2.5,3.0,3.0,4.0,3.5,3.5,4.5,3.5,4.5,3.0,3.5,2.5,3.5,3.5,4.0,4.5,4.5,4.5,1.5
212,260,2.5,2.0646338742823653,3.5,,3.0,,3.5,,4.5,,3.0,,3.0,,3.5,,4.0,,,,,
264,151,2.5,3.796337087677238,4.0,4.0,3.0,3.0,2.5,4.0,4.5,2.5,3.5,,2.0,,4.0,,3.5,,4.0,,4.0,
298,231,2.5,2.1883149505545925,4.0,3.5,3.5,2.0,4.0,4.0,3.5,3.5,3.0,2.0,3.0,2.5,4.5,4.0,2.5,,4.0,,4.0,
307,10,2.5,3.674236788722992,2.5,2.5,3.5,3.0,4.5,4.0,1.5,2.0,4.0,3.5,4.5,4.5,3.0,2.0,3.0,2.0,4.5,4.5,3.5,2.0
307,594,2.5,2.264465724721026,4.5,3.0,2.5,4.5,1.5,2.0,4.5,4.5,4.0,3.5,4.5,4.0,3.0,3.5,4.5,3.5,3.0,2.5,4.0,4.5
387,348,2.5,2.527963887568408,4.5,2.5,4.0,3.5,3.5,2.5,4.5,1.0,3.5,4.5,2.5,3.5,4.0,2.5,2.5,4.5,4.0,2.5,1.0,2.5
387,500,2.5,3.619296672988808,4.0,1.0,4.0,4.5,3.5,2.5,2.5,3.5,4.5,2.5,3.5,3.5,2.5,4.5,3.5,3.5,4.0,2.5,3.0,2.5
387,588,2.5,2.9889355051146613,4.0,2.5,2.0,2.5,3.5,3.5,3.0,4.5,4.5,3.5,4.5,1.0,4.0,4.5,4.0,2.5,2.5,2.5,2.5,3.5
425,434,2.5,2.098666391568955,3.0,2.5,3.0,3.5,4.5,3.5,3.5,3.5,4.0,3.0,3.5,4.5,3.0,3.0,4.0,3.0,3.5,4.0,3.5,4.5
425,586,2.5,3.794062364381909,3.5,3.0,3.0,4.5,3.5,3.0,3.0,4.0,2.5,3.5,3.0,3.0,3.0,4.5,3.5,3.5,3.0,3.0,3.5,3.5
474,11,2.5,4.450075015130642,5.0,4.0,3.0,3.0,5.0,4.0,4.0,3.5,4.0,4.0,2.5,3.5,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.5
480,168,2.5,3.4383958546528848,4.0,3.0,3.0,5.0,4.0,4.0,5.0,4.0,4.0,2.5,5.0,3.5,2.5,3.5,5.0,4.5,4.0,3.5,5.0,3.0
480,380,2.5,2.104674439096841,4.0,4.0,3.0,4.0,4.0,3.0,1.0,3.5,2.5,3.0,5.0,2.0,1.0,3.0,4.0,2.5,4.5,2.5,3.0,4.5
539,374,2.5,3.454079435938583,4.0,,2.0,,3.5,,,,,,,,,,,,,,,
552,161,2.5,3.444835222449252,1.5,3.0,1.5,1.5,3.5,3.0,3.0,3.5,3.0,,2.5,,3.5,,4.0,,3.5,,4.0,
552,497,2.5,2.4759445297289053,3.0,1.5,4.0,3.0,3.0,3.5,4.0,3.0,4.0,,1.5,,2.5,,3.5,,3.5,,4.0,
580,231,2.5,2.425499626901792,4.5,2.5,5.0,4.0,5.0,4.0,3.0,5.0,2.5,3.5,5.0,5.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,2.0
583,593,2.5,2.876443050406122,4.0,3.0,4.0,,3.0,,4.0,,3.5,,2.0,,,,,,,,,
593,231,2.5,2.2552477143955656,4.5,4.0,2.0,4.5,4.0,3.0,3.0,4.0,3.5,,4.0,,2.5,,3.5,,3.5,,4.5,
599,376,2.5,3.022130154928301,3.0,1.5,1.5,3.5,2.0,3.0,3.0,2.5,3.0,2.5,3.0,5.0,2.5,2.5,5.0,1.0,3.5,2.5,1.5,2.5
599,553,2.5,2.509980326501986,1.0,3.0,2.0,1.5,3.5,3.0,2.5,3.5,2.5,2.5,2.5,2.5,2.0,3.5,3.0,3.5,2.0,3.0,2.5,1.5
606,382,2.5,3.3028756981885894,3.5,3.5,2.5,4.0,4.5,4.5,3.5,3.5,2.5,3.5,4.5,4.0,3.5,3.0,4.0,2.5,3.5,3.5,2.5,3.0
608,160,2.5,2.145534269383228,4.5,2.5,2.0,4.5,3.0,2.0,4.0,4.5,3.0,3.5,4.5,3.0,4.5,3.0,3.0,2.5,3.5,3.0,2.0,3.0
28,599,3.0,0.7529823879662434,2.5,2.0,4.0,3.0,3.5,1.5,3.0,1.5,3.0,3.0,3.0,3.0,3.5,2.5,1.5,3.5,4.0,3.5,3.0,
42,193,3.0,3.652808339634392,5.0,2.0,4.0,4.0,2.0,3.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,2.0,5.0,4.0,5.0,5.0,3.0,4.0
50,165,3.0,2.0231822707995626,3.0,3.0,3.0,4.0,3.5,,4.0,,3.5,,2.0,,4.0,,,,,,,
57,11,3.0,5.0847122170044985,1.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,4.0,4.0,3.0,5.0,5.0,5.0,4.0,3.0,3.0,1.0,5.0,4.0
57,590,3.0,3.939816048457504,5.0,3.0,3.0,3.0,5.0,2.0,5.0,3.0,4.0,1.0,4.0,5.0,4.0,5.0,1.0,4.0,1.0,4.0,1.0,3.0
58,349,3.0,2.7150073182135954,4.0,5.0,4.0,2.0,5.0,3.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,5.0,4.0,4.0,5.0,3.0,4.0,4.0
60,60,3.0,3.0608182700156483,3.0,3.0,5.0,3.0,3.0,,,,,,,,,,,,,,,
64,112,3.0,2.9300011398235686,5.0,5.0,4.0,4.0,4.0,3.5,3.5,4.0,3.5,3.5,4.0,3.0,3.5,4.0,4.5,3.0,4.0,4.5,4.5,4.5
93,1,3.0,5.197333891555376,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,
109,144,3.0,2.362204615214615,4.0,3.0,5.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,2.0,4.0,5.0,3.0,3.0,2.0,3.0
113,587,3.0,3.04311454960911,3.0,3.0,4.0,1.0,4.0,4.0,4.0,3.0,3.0,,4.0,,1.0,,3.0,,5.0,,4.0,
117,350,3.0,3.185180360562085,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0
117,597,3.0,2.7221050445463386,3.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,4.0,2.0,4.0
135,393,3.0,3.707144694858929,4.0,5.0,4.0,1.0,2.0,4.0,3.0,3.0,5.0,4.0,4.0,4.0,4.0,5.0,2.0,,5.0,,1.0,
144,150,3.0,3.36974946574478,3.0,3.5,4.0,4.5,3.0,4.5,4.0,3.0,2.0,3.0,3.5,4.0,3.0,3.0,3.0,4.0,4.5,4.5,3.5,
150,494,3.0,2.500527518970396,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,,
155,153,3.0,2.8174726040752267,3.0,3.0,4.0,,3.0,,3.0,,,,,,,,,,,,,
171,471,3.0,5.19636919188821,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,4.0,,5.0,,4.0,
217,357,3.0,2.8353510007986475,4.0,4.0,4.0,1.0,4.0,4.0,3.0,4.0,5.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0
232,588,3.0,3.3673621656014148,3.5,4.5,3.0,3.5,4.5,3.0,4.0,2.5,5.0,4.5,4.0,3.5,4.0,4.5,3.0,,3.5,,5.0,
240,380,3.0,2.627741903712812,3.0,5.0,5.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,3.0
290,188,3.0,2.1523931074634026,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,,4.0,,4.0,
330,34,3.0,4.052577320562373,4.5,3.0,4.0,0.5,4.0,3.0,3.0,5.0,2.0,4.0,5.0,3.5,3.0,3.0,2.0,3.0,3.5,4.5,3.5,3.5
353,196,3.0,2.4934406028731373,5.0,4.0,3.0,5.0,4.0,4.0,3.0,5.0,4.0,5.0,1.0,5.0,5.0,3.0,4.0,1.0,4.0,3.0,5.0,5.0
389,112,3.0,3.339899012604054,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,,5.0,,,
395,158,3.0,3.4096423854961007,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,,3.0,,3.0,
410,111,3.0,3.62722497695693,5.0,3.0,4.0,3.0,3.0,,4.0,,4.0,,2.0,,3.0,,3.0,,3.0,,,
455,555,3.0,3.5781850946286915,3.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,
474,153,3.0,3.142958705610899,4.0,2.5,5.0,3.0,5.0,3.5,4.0,4.0,4.0,3.5,2.0,4.0,4.5,3.5,4.0,3.0,3.0,5.0,1.0,3.5
559,145,3.0,4.153110465450116,2.0,4.0,4.0,3.0,5.0,3.0,3.0,3.0,4.0,5.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0
559,185,3.0,3.632950110657617,5.0,3.0,3.0,5.0,2.0,3.0,3.0,4.0,5.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,5.0,4.0,3.0
559,485,3.0,2.793093592876599,3.0,5.0,3.0,4.0,3.0,3.0,5.0,4.0,5.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0
559,587,3.0,3.5138634879119057,2.0,3.0,4.0,5.0,4.0,3.0,5.0,3.0,3.0,4.0,3.0,2.0,5.0,4.0,3.0,3.0,3.0,4.0,3.0,5.0
568,480,3.0,3.7832511792007137,5.0,5.0,4.5,,5.0,,,,,,,,,,,,,,,
18,1,3.5,3.8091979410277066,4.0,4.0,4.0,2.5,5.0,3.5,4.5,2.5,2.5,4.0,4.0,5.0,2.5,4.5,3.0,4.0,4.0,4.5,2.5,4.5
18,500,3.5,3.598634964156252,4.0,4.5,4.5,4.0,2.5,4.5,4.0,2.5,4.5,3.5,3.0,5.0,4.0,4.5,3.5,4.0,2.5,2.5,5.0,4.0
29,296,3.5,3.460921549170467,4.5,3.5,3.5,,4.5,,4.0,,,,,,,,,,,,,
